Product Name,Maker,Color,Model,Category,Balance Qty,Minimum Qty,Discount %
PARTS -- FRONT CAMERA TECNO CAMON 20,TECNO,,CAMON 20,FRONT CAMERA,18,1,0
PARTS -- FRONT CAMERA REDMI 13C,REDMI,,13C,FRONT CAMERA,12,1,0
PARTS -- FRONT CAMERA REALME C30,REALME,,C30,FRONT CAMERA,13,1,0
PARTS -- FRONT CAMERA REALME C33,REALME,,C33,FRONT CAMERA,13,1,0
PARTS -- FRONT CAMERA REALME C35,REALME,,C35,FRONT CAMERA,15,1,0
PARTS -- FRONT CAMERA REALME C51,REALME,,C51,FRONT CAMERA,9,1,0
PARTS -- RINGER TECNO CAMON 20,TECNO,,CAMON 20,RINGER,60,1,0
PARTS -- RINGER REDMI 13C,REDMI,,13C,RINGER,50,1,0
PARTS -- RINGER REDMI NOTE 13,REDMI,,NOTE 13,RINGER,50,1,0
PARTS -- RINGER REALME C30,REALME,,C30,RINGER,50,1,0
PARTS -- RINGER REALME C33,REALME,,C33,RINGER,50,1,0
PARTS -- RINGER REALME C35,REALME,,C35,RINGER,50,1,0
PARTS -- RINGER REALME C51,REALME,,C51,RINGER,50,1,0
PARTS -- RINGER VIVO Y27S,VIVO,,Y27S,RINGER,23,1,0
PARTS -- RINGER VIVO Y02T,VIVO,,Y02T,RINGER,47,1,0
PARTS -- SPEAKER JALI INFINIX X6831/HOT 30 PLAY,INFINIX,,X6831/HOT 30 PLAY,SPEAKER JALI,300,10,0
PARTS -- SPEAKER JALI INFINIX X6835/ HOT 30,INFINIX,,X6835/ HOT 30,SPEAKER JALI,20,10,0
PARTS -- SPEAKER JALI INFINIX X6525/SMART 8,INFINIX,,X6525/SMART 8,SPEAKER JALI,0,10,0
PARTS -- SPEAKER JALI INFINIX X6526/SMART 8 PLUS,INFINIX,,X6526/SMART 8 PLUS,SPEAKER JALI,0,10,0
PARTS -- SPEAKER JALI INFINIX X6528/HOT 40 I,INFINIX,,X6528/HOT 40 I,SPEAKER JALI,200,10,0
PARTS -- SPEAKER JALI INFINIX X6836/HOT 40,INFINIX,,X6836/HOT 40,SPEAKER JALI,150,10,0
PARTS -- SPEAKER JALI INFINIX HOT 40 PRO,INFINIX,,HOT 40 PRO,SPEAKER JALI,80,10,0
PARTS -- SPEAKER JALI REALME C30,REALME,,C30,SPEAKER JALI,130,10,0
PARTS -- SPEAKER JALI REALME C33,REALME,,C33,SPEAKER JALI,120,10,0
PARTS -- SPEAKER JALI REALME C35,REALME,,C35,SPEAKER JALI,120,10,0
PARTS -- SPEAKER JALI VIVO Y17S,VIVO,,Y17S,SPEAKER JALI,100,10,0
PARTS -- SPEAKER JALI VIVO Y27S,VIVO,,Y27S,SPEAKER JALI,130,10,0
PARTS -- SPEAKER JALI VIVO Y02T,VIVO,,Y02T,SPEAKER JALI,180,10,0
PARTS -- SPEAKER JALI VIVO Y02,VIVO,,Y02,SPEAKER JALI,130,10,0
PARTS -- SPEAKER JALI TECNO SPARK 20,TECNO,,SPARK 20,SPEAKER JALI,110,10,0
UNIT -- LCD SAM J7 PRIME WHITE,SAM,WHITE,J7 PRIME,LCD,127,1,0
UNIT -- LCD NOKIA X10 BLACK,NOKIA,BLACK,X10,LCD,37,1,0
UNIT -- LCD NOKIA X20 BLACK,NOKIA,BLACK,X20,LCD,42,1,0
SVC PACK UNIT -- LCD OPPO A16 BLACK,OPPO,BLACK,A16,LCD,461,1,0
SVC PACK UNIT -- LCD VIVO Y81 Y83 BLACK,VIVO,BLACK,Y81 Y83,LCD,357,1,0
KT -- LCD CHINA 3310,,,CHINA 3310,LCD,555,1,0
SVC PACK UNIT -- LCD OPPO A52 BLACK,OPPO,BLACK,A52,LCD,511,1,0
SVC PACK UNIT -- LCD INFINIX X650 BLACK,INFINIX,BLACK,X650,LCD,835,1,0
SVC PACK UNIT -- LCD VIVO Y3-Y11-Y12-Y15-Y17 BLACK,VIVO,BLACK,Y3-Y11-Y12-Y15-Y17,LCD,682,1,0
SVC PACK UNIT -- LCD SAM A12 BLACK,SAM,BLACK,A12,LCD,270,1,0
SVC PACK UNIT -- LCD VIVO Y20 BLACK,VIVO,BLACK,Y20,LCD,0,1,0
SVC PACK UNIT -- LCD INFINIX X652 BLACK,INFINIX,BLACK,X652,LCD,315,1,0
SVC PACK UNIT -- LCD OPPO A18 / A38 BLACK,OPPO,BLACK,A18 / A38,LCD,87,1,0
SVC PACK UNIT -- LCD OPPO A58 BLACK,OPPO,BLACK,A58,LCD,337,1,0
SVC PACK UNIT -- LCD OPPO A1K BLACK,OPPO,BLACK,A1K,LCD,335,1,0
SVC PACK UNIT -- LCD VIVO Y21 BLACK,VIVO,BLACK,Y21,LCD,279,1,0
SVC PACK UNIT -- LCD INFINIX X657 BLACK,INFINIX,BLACK,X657,LCD,584,1,0
SVC PACK UNIT -- LCD OPPO F9 BLACK,OPPO,BLACK,F9,LCD,508,1,0
SVC PACK UNIT -- LCD INFINIX X655 BLACK,INFINIX,BLACK,X655,LCD,623,1,0
SVC PACK UNIT -- LCD INFINIX X682 BLACK,INFINIX,BLACK,X682,LCD,726,1,0
SVC PACK UNIT -- LCD REALME C20 BLACK,REALME,BLACK,C20,LCD,346,1,0
SVC PACK UNIT -- LCD OPPO A5S BLACK,OPPO,BLACK,A5S,LCD,665,1,0
SVC PACK UNIT -- LCD REDMI 9A BLACK,REDMI,BLACK,9A,LCD,307,1,0
SVC PACK UNIT -- LCD SAM A10S BLACK,SAM,BLACK,A10S,LCD,87,1,0
SVC PACK UNIT -- LCD OPPO A53 BLACK,OPPO,BLACK,A53,LCD,204,1,0
SVC PACK UNIT -- LCD TECNO KG5K BLACK,TECNO,BLACK,KG5K,LCD,481,1,0
SVC PACK UNIT -- LCD OPPO A3S BLACK,OPPO,BLACK,A3S,LCD,556,1,0
SVC PACK UNIT -- LCD INFINIX X6816 BLACK,INFINIX,BLACK,X6816,LCD,0,1,0
SVC PACK UNIT -- LCD VIVO Y91 Y93 Y95 BLACK,VIVO,BLACK,Y91 Y93 Y95,LCD,783,1,0
SVC PACK UNIT -- LCD SAM A10 BLACK,SAM,BLACK,A10,LCD,253,1,0
SVC PACK UNIT -- LCD SAM A11 BLACK,SAM,BLACK,A11,LCD,171,1,0
SVC PACK UNIT -- LCD OPPO A54 BLACK,OPPO,BLACK,A54,LCD,0,1,0
SVC PACK UNIT -- LCD OPPO A5 2020/C3 BLACK,OPPO,BLACK,A5 2020/C3,LCD,0,1,0
SVC PACK UNIT -- LCD OPPO C11 BLACK,OPPO,BLACK,C11,LCD,620,1,0
SVC PACK UNIT -- LCD SAM A21S BLACK,SAM,BLACK,A21S,LCD,312,1,0
UNIT -- LCD REALME C35 BLACK,REALME,BLACK,C35,LCD,2,1,0
UNIT -- LCD REDMI NOTE 10 4G BLACK,REDMI,BLACK,NOTE 10 4G,LCD,0,1,0
UNIT -- LCD HUAWEI Y9S BLACK,HUAWEI,BLACK,Y9S,LCD,84,1,0
UNIT -- LCD OPPO A18 / A38 BLACK,OPPO,BLACK,A18 / A38,LCD,11,1,0
UNIT -- LCD OPPO C55 BLACK,OPPO,BLACK,C55,LCD,68,1,0
UNIT -- LCD INFINIX X6525 BLACK,INFINIX,BLACK,X6525,LCD,0,1,0
UNIT -- LCD INFINIX X6526 BLACK,INFINIX,BLACK,X6526,LCD,0,1,0
AQ OLED 2 -- TFT SAM J730 SKY BLUE,SAM,SKY BLUE,J730,TFT,0,1,0
UNIT -- LCD TECNO KG5K BLACK,TECNO,BLACK,KG5K,LCD,470,1,0
UNIT -- LCD OPPO A72 5G BLACK,OPPO,BLACK,A72 5G,LCD,30,1,0
UNIT JX -- LCD SAM A10 BLACK,SAM,BLACK,A10,LCD,2,1,0
UNIT JX -- LCD OPPO A1K BLACK,OPPO,BLACK,A1K,LCD,587,1,0
UNIT COMP -- TFT SAM A750 BLACK,SAM,BLACK,A750,TFT,0,1,0
UNIT -- TFT SAM A22 5G BLACK,SAM,BLACK,A22 5G,TFT,1,1,0
UNIT -- TFT SAM A23 BLACK,SAM,BLACK,A23,TFT,124,1,0
UNIT -- LCD HUAWEI Y9A BLACK,HUAWEI,BLACK,Y9A,LCD,185,1,0
UNIT JX -- LCD REDMI A1 PLUS BLACK,REDMI,BLACK,A1 PLUS,LCD,14,1,0
UNIT JX -- LCD SAM A20S BLACK,SAM,BLACK,A20S,LCD,599,1,0
UNIT JX -- LCD ITEL A25 BLACK,ITEL,BLACK,A25,LCD,391,1,0
UNIT JX -- LCD ITEL A26 BLACK,ITEL,BLACK,A26,LCD,137,1,0
UNIT JX -- LCD OPPO A3S BLACK,OPPO,BLACK,A3S,LCD,863,1,0
UNIT JX -- LCD ITEL A48 BLACK,ITEL,BLACK,A48,LCD,180,1,0
UNIT JX -- LCD ITEL A49 BLACK,ITEL,BLACK,A49,LCD,192,1,0
UNIT JX -- LCD OPPO A52 BLACK,OPPO,BLACK,A52,LCD,167,1,0
UNIT JX -- LCD OPPO A32 A53 BLACK,OPPO,BLACK,A32 A53,LCD,179,1,0
UNIT JX -- LCD OPPO A54 BLACK,OPPO,BLACK,A54,LCD,0,1,0
UNIT JX -- LCD OPPO A57 NEW / A17 BLACK,OPPO,BLACK,A57 NEW / A17,LCD,63,1,0
UNIT JX -- LCD OPPO A57 BLACK,OPPO,BLACK,A57,LCD,0,1,0
UNIT JX -- LCD OPPO A58 BLACK,OPPO,BLACK,A58,LCD,305,1,0
UNIT JX -- LCD TECNO BC2/POP4 BLACK,TECNO,BLACK,BC2/POP4,LCD,1,1,0
UNIT JX -- LCD OPPO C11 BLACK,OPPO,BLACK,C11,LCD,0,1,0
UNIT JX -- LCD REALME C20 BLACK,REALME,BLACK,C20,LCD,95,1,0
UNIT JX -- LCD REALME C25 BLACK,REALME,BLACK,C25,LCD,42,1,0
UNIT JX -- LCD REALME C30/C31 BLACK,REALME,BLACK,C30/C31,LCD,242,1,0
UNIT JX -- LCD OPPO A5 2020/C3 BLACK,OPPO,BLACK,A5 2020/C3,LCD,898,1,0
UNIT JX -- LCD OPPO C55 BLACK,OPPO,BLACK,C55,LCD,98,1,0
UNIT JX -- LCD TECNO CG7 BLACK,TECNO,BLACK,CG7,LCD,75,1,0
UNIT JX -- LCD OPPO F11 BLACK,OPPO,BLACK,F11,LCD,261,1,0
UNIT JX -- LCD OPPO F7 BLACK,OPPO,BLACK,F7,LCD,80,1,0
UNIT JX -- LCD OPPO F9 BLACK,OPPO,BLACK,F9,LCD,104,1,0
UNIT JX -- LCD INFINIX X665E BLACK,INFINIX,BLACK,X665E,LCD,21,1,0
UNIT JX -- LCD TECNO KC1 BLACK,TECNO,BLACK,KC1,LCD,293,1,0
UNIT JX -- LCD TECNO KE5/SPARK GO 2020 BLACK,TECNO,BLACK,KE5/SPARK GO 2020,LCD,385,1,0
UNIT JX -- LCD TECNO KG5/POP 5 PRO BLACK,TECNO,BLACK,KG5/POP 5 PRO,LCD,306,1,0
UNIT JX -- LCD TECNO KG6/SPARK 8 BLACK,TECNO,BLACK,KG6/SPARK 8,LCD,41,1,0
UNIT JX -- LCD TECNO LC7 BLACK,TECNO,BLACK,LC7,LCD,0,1,0
UNIT JX -- LCD REDMI 8A BLACK,REDMI,BLACK,8A,LCD,57,1,0
UNIT JX -- LCD REDMI 9 POWER BLACK,REDMI,BLACK,9 POWER,LCD,122,1,0
UNIT JX -- LCD REDMI NOTE 9S BLACK,REDMI,BLACK,NOTE 9S,LCD,113,1,0
UNIT JX -- LCD REDMI NOTE 114G/MI 10 4G BLACK,REDMI,BLACK,NOTE 114G/MI 10 4G,LCD,28,1,0
UNIT JX -- LCD REDMI NOTE 8 BLACK,REDMI,BLACK,NOTE 8,LCD,1,1,0
UNIT JX -- LCD REDMI NOTE 9 BLACK,REDMI,BLACK,NOTE 9,LCD,72,1,0
UNIT JX -- LCD REALME 3 PRO BLACK,REALME,BLACK,3 PRO,LCD,80,1,0
UNIT JX -- LCD REALME 5 PRO BLACK,REALME,BLACK,5 PRO,LCD,66,1,0
UNIT JX -- LCD REALME 6 BLACK,REALME,BLACK,6,LCD,64,1,0
UNIT JX -- LCD ITEL S23 BLACK,ITEL,BLACK,S23,LCD,602,1,0
UNIT JX -- LCD TECNO KF8 SPARK 7 PRO BLACK,TECNO,BLACK,KF8 SPARK 7 PRO,LCD,382,1,0
UNIT JX -- LCD ITEL VISION 1 BLACK,ITEL,BLACK,VISION 1,LCD,400,1,0
UNIT JX -- LCD INFINIX X612 BLACK,INFINIX,BLACK,X612,LCD,700,1,0
UNIT JX -- LCD INFINIX X624 BLACK,INFINIX,BLACK,X624,LCD,205,1,0
UNIT JX -- LCD INFINIX X625 BLACK,INFINIX,BLACK,X625,LCD,177,1,0
UNIT JX -- LCD INFINIX X6525 BLACK,INFINIX,BLACK,X6525,LCD,66,1,0
UNIT JX -- LCD INFINIX X652 BLACK,INFINIX,BLACK,X652,LCD,108,1,0
UNIT JX -- LCD INFINIX X653 BLACK,INFINIX,BLACK,X653,LCD,589,1,0
UNIT JX -- LCD INFINIX X655 BLACK,INFINIX,BLACK,X655,LCD,135,1,0
UNIT JX -- LCD INFINIX X658/HOT 10I BLACK,INFINIX,BLACK,X658/HOT 10I,LCD,118,1,0
UNIT JX -- LCD INFINIX X660 BLACK,INFINIX,BLACK,X660,LCD,0,1,0
UNIT JX -- LCD INFINIX X662 BLACK,INFINIX,BLACK,X662,LCD,155,1,0
UNIT JX -- LCD INFINIX X6711 BLACK,INFINIX,BLACK,X6711,LCD,0,1,0
UNIT JX -- LCD INFINIX X6816 BLACK,INFINIX,BLACK,X6816,LCD,159,1,0
UNIT JX -- LCD INFINIX X6833/HOT 30 BLACK,INFINIX,BLACK,X6833/HOT 30,LCD,445,1,0
UNIT JX -- LCD INFINIX X6835 BLACK,INFINIX,BLACK,X6835,LCD,286,1,0
UNIT JX -- LCD INFINIX X687 BLACK,INFINIX,BLACK,X687,LCD,7,1,0
UNIT JX -- LCD INFINIX X689 BLACK,INFINIX,BLACK,X689,LCD,1,1,0
UNIT JX -- LCD INFINIX X690 BLACK,INFINIX,BLACK,X690,LCD,49,1,0
UNIT JX -- LCD INFINIX X692 BLACK,INFINIX,BLACK,X692,LCD,185,1,0
UNIT JX -- LCD INFINIX X693 BLACK,INFINIX,BLACK,X693,LCD,188,1,0
UNIT JX -- LCD INFINIX X695 BLACK,INFINIX,BLACK,X695,LCD,285,1,0
UNIT JX -- LCD VIVO Y02 BLACK,VIVO,BLACK,Y02,LCD,106,1,0
UNIT JX -- LCD VIVO Y02T BLACK,VIVO,BLACK,Y02T,LCD,23,1,0
UNIT JX -- LCD VIVO Y19 BLACK,VIVO,BLACK,Y19,LCD,0,1,0
UNIT JX -- LCD VIVO Y20 BLACK,VIVO,BLACK,Y20,LCD,0,1,0
UNIT JX -- LCD VIVO Y21 BLACK,VIVO,BLACK,Y21,LCD,0,1,0
UNIT JX -- LCD VIVO Y22 BLACK,VIVO,BLACK,Y22,LCD,164,1,0
UNIT JX -- LCD VIVO Y71 WHITE,VIVO,WHITE,Y71,LCD,60,1,0
UNIT JX -- LCD VIVO Y81 Y83 BLACK,VIVO,BLACK,Y81 Y83,LCD,524,1,0
UNIT JX -- LCD VIVO Y85 BLACK,VIVO,BLACK,Y85,LCD,2,1,0
UNIT JX -- LCD REDMI 9A BLACK,REDMI,BLACK,9A,LCD,127,1,0
AQ COMP FULL -- LED SAM A515 BLACK,SAM,BLACK,A515,LED,618,1,0
BATTERY TECNO CG6,TECNO,,CG6,BATTERY,143,1,0
BATTERY INFINIX X662,INFINIX,,X662,BATTERY,88,1,0
BATTERY INFINIX X6812,INFINIX,,X6812,BATTERY,96,1,0
BATTERY TECNO KG5K,TECNO,,KG5K,BATTERY,196,1,0
BATTERY TECNO SPARK 6 GO,TECNO,,SPARK 6 GO,BATTERY,154,1,0
BATTERY INFINIX X692,INFINIX,,X692,BATTERY,92,1,0
BATTERY INFINIX X682,INFINIX,,X682,BATTERY,293,1,0
BATTERY INFINIX X693,INFINIX,,X693,BATTERY,94,1,0
BATTERY ITEL VISION 3,ITEL,,VISION 3,BATTERY,391,1,0
BATTERY TECNO CG8,TECNO,,CG8,BATTERY,196,1,0
BATTERY TECNO POP 5 LITE,TECNO,,POP 5 LITE,BATTERY,493,1,0
BATTERY INFINIX X6810,INFINIX,,X6810,BATTERY,93,1,0
BATTERY INFINIX X655,INFINIX,,X655,BATTERY,284,1,0
BATTERY TECNO POP 4 LITE,TECNO,,POP 4 LITE,BATTERY,194,1,0
BATTERY INFINIX X6511,INFINIX,,X6511,BATTERY,98,1,0
BATTERY INFINIX X657,INFINIX,,X657,BATTERY,483,1,0
BATTERY INFINIX X6512,INFINIX,,X6512,BATTERY,98,1,0
BATTERY TECNO KG5,TECNO,,KG5,BATTERY,198,1,0
BATTERY TECNO KE5/657,TECNO,,KE5/657,BATTERY,193,1,0
BATTERY INFINIX X665,INFINIX,,X665,BATTERY,85,1,0
BATTERY TECNO SPARK 7 PRO,TECNO,,SPARK 7 PRO,BATTERY,288,1,0
BATTERY TECNO SPARK 8C,TECNO,,SPARK 8C,BATTERY,380,1,0
BATTERY TECNO LC7,TECNO,,LC7,BATTERY,188,1,0
BATTERY TECNO KF6/X659,TECNO,,KF6/X659,BATTERY,196,1,0
BATTERY INFINIX X612,INFINIX,,X612,BATTERY,20,1,0
BATTERY INFINIX X659,INFINIX,,X659,BATTERY,196,1,0
BATTERY INFINIX X689,INFINIX,,X689,BATTERY,98,1,0
BATTERY INFINIX X688,INFINIX,,X688,BATTERY,278,1,0
BATTERY INFINIX X6816,INFINIX,,X6816,BATTERY,92,1,0
BATTERY INFINIX X624,INFINIX,,X624,BATTERY,69,1,0
BATTERY ITEL VISION 1,ITEL,,VISION 1,BATTERY,0,1,0
BATTERY TECNO CAMON 18P,TECNO,,CAMON 18P,BATTERY,84,1,0
BATTERY HUAWEI Y5 PRIME,HUAWEI,,Y5 PRIME,BATTERY,93,1,0
BATTERY HUAWEI Y9 PRIME 2019,HUAWEI,,Y9 PRIME 2019,BATTERY,140,1,0
BATTERY HUAWEI Y5 2019,HUAWEI,,Y5 2019,BATTERY,100,1,0
BATTERY HUAWEI HONOR 9 LITE,HUAWEI,,HONOR 9 LITE,BATTERY,86,1,0
BATTERY HUAWEI P SMART/7S,HUAWEI,,P SMART/7S,BATTERY,96,1,0
BATTERY HUAWEI Y6 2018,HUAWEI,,Y6 2018,BATTERY,175,1,0
BATTERY HUAWEI HONOR 8 LITE,HUAWEI,,HONOR 8 LITE,BATTERY,66,1,0
BATTERY HUAWEI Y6 PRIME 2018,HUAWEI,,Y6 PRIME 2018,BATTERY,249,1,0
BATTERY HUAWEI Y6 PRIME 2019,HUAWEI,,Y6 PRIME 2019,BATTERY,262,1,0
BATTERY HUAWEI Y5 PRIME 2018,HUAWEI,,Y5 PRIME 2018,BATTERY,209,1,0
BATTERY HUAWEI Y6 2019,HUAWEI,,Y6 2019,BATTERY,288,1,0
BATTERY HUAWEI P9 LITE,HUAWEI,,P9 LITE,BATTERY,0,1,0
BATTERY HUAWEI Y5 PRIME 2019,HUAWEI,,Y5 PRIME 2019,BATTERY,76,1,0
BATTERY HUAWEI P10 LITE,HUAWEI,,P10 LITE,BATTERY,102,1,0
BATTERY HUAWEI Y5 2017,HUAWEI,,Y5 2017,BATTERY,29,1,0
BATTERY OPPO A37,OPPO,,A37,BATTERY,313,1,0
BATTERY OPPO F17 PRO,OPPO,,F17 PRO,BATTERY,51,1,0
BATTERY OPPO A57,OPPO,,A57,BATTERY,91,1,0
BATTERY OPPO A1K,OPPO,,A1K,BATTERY,416,1,0
BATTERY OPPO F3,OPPO,,F3,BATTERY,156,1,0
BATTERY OPPO A83,OPPO,,A83,BATTERY,146,1,0
BATTERY SAM M20,SAM,,M20,BATTERY,88,1,0
BATTERY SAM A12,SAM,,A12,BATTERY,244,1,0
BATTERY VIVO Y81,VIVO,,Y81,BATTERY,141,1,0
BATTERY VIVO Y85,VIVO,,Y85,BATTERY,40,1,0
BATTERY REDMI 9C,REDMI,,9C,BATTERY,56,1,0
BATTERY REDMI NOTE 8 PRO,REDMI,,NOTE 8 PRO,BATTERY,80,1,0
BATTERY REDMI 9A,REDMI,,9A,BATTERY,59,1,0
BATTERY REDMI 8A,REDMI,,8A,BATTERY,81,1,0
BATTERY REDMI NOTE 9,REDMI,,NOTE 9,BATTERY,74,1,0
BATTERY REDMI NOTE 10 4G,REDMI,,NOTE 10 4G,BATTERY,44,1,0
PARTS -- FRONT CAMERA HUAWEI Y9 PRIME 2019 COMP,HUAWEI,,Y9 PRIME 2019 COMP,FRONT CAMERA,193,1,0
BATTERY INFINIX X680,INFINIX,,X680,BATTERY,171,1,0
BATTERY SAM A21S,SAM,,A21S,BATTERY,65,1,0
BATTERY SAM A13,SAM,,A13,BATTERY,76,1,0
UNIT JX -- LCD SAM A02S BLACK,SAM,BLACK,A02S,LCD,1,1,0
UNIT JX -- LCD SAM A11 BLACK,SAM,BLACK,A11,LCD,0,1,0
UNIT JX -- LCD SAM A21S BLACK,SAM,BLACK,A21S,LCD,3,1,0
UNIT JX -- LCD TECNO KG5K BLACK,TECNO,BLACK,KG5K,LCD,163,1,0
UNIT JX -- LCD REDMI 10 5G BLACK,REDMI,BLACK,10 5G,LCD,58,1,0
UNIT JX -- LCD REDMI NOTE 10 4G BLACK,REDMI,BLACK,NOTE 10 4G,LCD,0,1,0
UNIT JX -- LCD REALME C35 BLACK,REALME,BLACK,C35,LCD,128,1,0
UNIT JX -- LCD INFINIX X609 BLACK,INFINIX,BLACK,X609,LCD,0,1,0
UNIT JX INCELL -- LCD INFINIX X663 BLACK,INFINIX,BLACK,X663,LCD,556,1,0
UNIT JX -- LCD VIVO Y30 BLACK,VIVO,BLACK,Y30,LCD,2,1,0
UNIT JX -- LCD VIVO Y33S BLACK,VIVO,BLACK,Y33S,LCD,0,1,0
UNIT JX -- LCD VIVO Y35N BLACK,VIVO,BLACK,Y35N,LCD,145,1,0
UNIT JX -- LCD VIVO Y36 BLACK,VIVO,BLACK,Y36,LCD,0,1,0
UNIT JX -- LCD VIVO Y50 BLACK,VIVO,BLACK,Y50,LCD,56,1,0
SVC PACK UNIT -- LCD OPPO A32 A53 BLACK,OPPO,BLACK,A32 A53,LCD,0,1,0
SVC PACK UNIT -- LCD REALME C25 BLACK,REALME,BLACK,C25,LCD,44,1,0
SVC PACK UNIT -- LCD SAM A13 BLACK,SAM,BLACK,A13,LCD,92,1,0
SVC PACK UNIT -- LCD REALME C21Y BLACK,REALME,BLACK,C21Y,LCD,54,1,0
SVC PACK UNIT -- LCD REALME C30 BLACK,REALME,BLACK,C30,LCD,16,1,0
SVC PACK UNIT -- LCD VIVO Y51 2020 BLACK,VIVO,BLACK,Y51 2020,LCD,0,1,0
SVC PACK UNIT -- LCD INFINIX X653 BLACK,INFINIX,BLACK,X653,LCD,0,1,0
SVC PACK UNIT -- LCD INFINIX X680 BLACK,INFINIX,BLACK,X680,LCD,0,1,0
SVC PACK UNIT -- LCD SAM A02S BLACK,SAM,BLACK,A02S,LCD,19,1,0
SVC PACK UNIT -- LCD SAM A04S BLACK,SAM,BLACK,A04S,LCD,74,1,0
UNIT JX -- LCD OPPO A71 BLACK,OPPO,BLACK,A71,LCD,238,1,0
UNIT JX -- LCD TECNO KF6 BLACK,TECNO,BLACK,KF6,LCD,268,1,0
UNIT JX -- LCD TECNO POP 4 LITE BLACK,TECNO,BLACK,POP 4 LITE,LCD,22,1,0
UNIT JX -- LCD TECNO POP 5 LITE BLACK,TECNO,BLACK,POP 5 LITE,LCD,1,1,0
UNIT JX -- LCD TECNO SPARK 10C BLACK,TECNO,BLACK,SPARK 10C,LCD,773,1,0
UNIT JX -- LCD TECNO SPARK 8C BLACK,TECNO,BLACK,SPARK 8C,LCD,98,1,0
UNIT JX -- LCD INFINIX X6515 BLACK,INFINIX,BLACK,X6515,LCD,63,1,0
UNIT JX -- LCD TECNO SPARK 10 PRO BLACK,TECNO,BLACK,SPARK 10 PRO,LCD,249,1,0
UNIT -- LCD REDMI 10C BLACK,REDMI,BLACK,10C,LCD,246,1,0
UNIT -- TFT REDMI NOTE 10 PRO BLACK,REDMI,BLACK,NOTE 10 PRO,TFT,70,1,0
UNIT GC -- LCD TECNO KF8 SPARK 7 PRO BLACK,TECNO,BLACK,KF8 SPARK 7 PRO,LCD,56,1,0
UNIT GC -- LCD TECNO POP 5/BD2 BLACK,TECNO,BLACK,POP 5/BD2,LCD,192,1,0
UNIT GC -- LCD INFINIX X682 BLACK,INFINIX,BLACK,X682,LCD,862,1,0
UNIT GC -- LCD ITEL S16 PRO BLACK,ITEL,BLACK,S16 PRO,LCD,224,1,0
UNIT GC -- LCD INFINIX X624 BLACK,INFINIX,BLACK,X624,LCD,241,1,0
UNIT GC -- LCD TECNO KG5/POP 5 PRO BLACK,TECNO,BLACK,KG5/POP 5 PRO,LCD,229,1,0
UNIT GC -- LCD INFINIX X6511 BLACK,INFINIX,BLACK,X6511,LCD,0,1,0
UNIT GC -- LCD INFINIX X6512 BLACK,INFINIX,BLACK,X6512,LCD,0,1,0
UNIT GC -- LCD TECNO CAMON 11 PRO CF8 BLACK,TECNO,BLACK,CAMON 11 PRO CF8,LCD,255,1,0
UNIT GC -- LCD INFINIX X650 BLACK,INFINIX,BLACK,X650,LCD,638,1,0
UNIT GC -- LCD HUAWEI Y9 PRIME 2019 BLACK,HUAWEI,BLACK,Y9 PRIME 2019,LCD,0,1,0
UNIT GC -- LCD INFINIX X653 BLACK,INFINIX,BLACK,X653,LCD,311,1,0
UNIT GC -- LCD INFINIX X680 BLACK,INFINIX,BLACK,X680,LCD,0,1,0
UNIT GC -- LCD OPPO A36 A76 BLACK,OPPO,BLACK,A36 A76,LCD,0,1,0
UNIT GC -- LCD OPPO A57 NEW / A17 BLACK,OPPO,BLACK,A57 NEW / A17,LCD,25,1,0
UNIT GC -- LCD REALME C30/C31 BLACK,REALME,BLACK,C30/C31,LCD,227,1,0
UNIT GC -- LCD REALME C53 BLACK,REALME,BLACK,C53,LCD,131,1,0
UNIT GC -- LCD ITEL A48 BLACK,ITEL,BLACK,A48,LCD,14,1,0
SVC PACK UNIT -- LCD SAM A20S BLACK,SAM,BLACK,A20S,LCD,71,1,0
SVC PACK UNIT -- LCD OPPO F11 BLACK,OPPO,BLACK,F11,LCD,54,1,0
SVC PACK UNIT -- LCD TECNO KE5/SPARK GO 2023 BLACK,TECNO,BLACK,KE5/SPARK GO 2023,LCD,43,1,0
SVC PACK UNIT -- LCD INFINIX X688 BLACK,INFINIX,BLACK,X688,LCD,54,1,0
SVC PACK UNIT -- LCD VIVO Y19 BLACK,VIVO,BLACK,Y19,LCD,47,1,0
UNIT JX -- LCD SAM A13 5G/A04S BLACK,SAM,BLACK,A13 5G/A04S,LCD,184,1,0
UNIT JX -- LCD VIVO V11 BLACK,VIVO,BLACK,V11,LCD,0,1,0
UNIT JX -- LCD SAM A12 BLACK,SAM,BLACK,A12,LCD,50,1,0
SVC PACK UNIT -- LCD VIVO Y85 V9 BLACK,VIVO,BLACK,Y85 V9,LCD,87,1,0
UNIT JX -- LCD OPPO A71 WHITE,OPPO,WHITE,A71,LCD,165,1,0
UNIT JX -- LCD REDMI 10C BLACK,REDMI,BLACK,10C,LCD,20,1,0
UNIT JX -- LCD INFINIX X6815 BLACK,INFINIX,BLACK,X6815,LCD,0,1,0
UNIT GC -- LCD VIVO Y66 BLACK,VIVO,BLACK,Y66,LCD,88,1,0
UNIT GC -- LCD INFINIX X655 BLACK,INFINIX,BLACK,X655,LCD,157,1,0
UNIT GC -- LCD INFINIX X652 BLACK,INFINIX,BLACK,X652,LCD,272,1,0
